"DATE","TAVG"
"2021-03-07",51
"2021-03-08",40
"2021-03-09",37
"2021-03-10",29
"2021-03-11",29
"2021-03-12",30
"2021-03-13",38
"2021-03-14",43
"2021-03-15",31
"2021-03-16",36
"2021-03-17",45
"2021-03-18",51
"2021-03-19",52
"2021-03-20",45
"2021-03-21",40
"2021-03-22",47
"2021-03-23",39
"2021-03-24",43
"2021-03-25",36
"2021-03-26",42
"2021-03-27",52
"2021-03-28",62
"2021-03-29",61
"2021-03-30",55
"2021-03-31",56
"2021-04-01",60
"2021-04-02",62
"2021-04-03",63
"2021-04-04",65
"2021-04-05",61
"2021-04-06",58
"2021-04-07",62
"2021-04-08",59
"2021-04-09",63
"2021-04-10",62
"2021-04-11",63
"2021-04-12",60
"2021-04-13",49
"2021-04-14",42
"2021-04-15",48
"2021-04-16",53
"2021-04-17",55
"2021-04-18",55
"2021-04-19",63
"2021-04-20",58
"2021-04-21",42
"2021-04-22",47
"2021-04-23",53
"2021-04-24",55
"2021-04-25",47
"2021-04-26",40
"2021-04-27",42
"2021-04-28",55
"2021-04-29",67
"2021-04-30",71
"2021-05-01",65
"2021-05-02",56
"2021-05-03",60
"2021-05-04",67
"2021-05-05",68
"2021-05-06",66
"2021-05-07",61
"2021-05-08",64
"2021-05-09",64
"2021-05-10",61
"2021-05-11",68
"2021-05-12",68
"2021-05-13",68
"2021-05-14",64
"2021-05-15",56
"2021-05-16",47
"2021-05-17",58
"2021-05-18",66
"2021-05-19",63
"2021-05-20",51
"2021-05-21",43
"2021-05-22",45
"2021-05-23",54
"2021-05-24",64
"2021-05-25",66
"2021-05-26",62
"2021-05-27",65
"2021-05-28",67
"2021-05-29",63
"2021-05-30",71
"2021-05-31",75
"2021-06-01",76
"2021-06-02",79
"2021-06-03",79
"2021-06-04",76
"2021-06-05",71
"2021-06-06",66
"2021-06-07",57
"2021-06-08",58
"2021-06-09",58
"2021-06-10",59
"2021-06-11",68
"2021-06-12",73
"2021-06-13",73
"2021-06-14",76
"2021-06-15",85
"2021-06-16",89
"2021-06-17",87
"2021-06-18",85
"2021-06-19",84
"2021-06-20",80
"2021-06-21",76
"2021-06-22",74
"2021-06-23",69
"2021-06-24",69
"2021-06-25",72
"2021-06-26",81
"2021-06-27",86
"2021-06-28",86
"2021-06-29",82
"2021-06-30",80
"2021-07-01",77
"2021-07-02",77
"2021-07-03",79
"2021-07-04",79
"2021-07-05",76
"2021-07-06",78
"2021-07-07",82
"2021-07-08",82
"2021-07-09",84
"2021-07-10",87
"2021-07-11",87
"2021-07-12",86
"2021-07-13",79
"2021-07-14",76
"2021-07-15",74
"2021-07-16",75
"2021-07-17",78
"2021-07-18",76
"2021-07-19",78
"2021-07-20",78
"2021-07-21",80
"2021-07-22",79
"2021-07-23",75
"2021-07-24",74
"2021-07-25",74
"2021-07-26",69
"2021-07-27",75
"2021-07-28",77
"2021-07-29",80
"2021-07-30",78
"2021-07-31",77
"2021-08-01",78
"2021-08-02",80
"2021-08-03",83
"2021-08-04",85
"2021-08-05",82
"2021-08-06",78
"2021-08-07",77
"2021-08-08",78
"2021-08-09",79
"2021-08-10",80
"2021-08-11",75
"2021-08-12",75
"2021-08-13",75
"2021-08-14",77
"2021-08-15",84
"2021-08-16",79
"2021-08-17",73
"2021-08-18",59
"2021-08-19",61
"2021-08-20",67
"2021-08-21",67
"2021-08-22",70
"2021-08-23",70
"2021-08-24",72
"2021-08-25",76
"2021-08-26",79
"2021-08-27",80
"2021-08-28",80
"2021-08-29",83
"2021-08-30",81
"2021-08-31",71
"2021-09-01",67
"2021-09-02",73
"2021-09-03",72
"2021-09-04",74
"2021-09-05",80
"2021-09-06",83
"2021-09-07",82
"2021-09-08",83
"2021-09-09",78
"2021-09-10",75
"2021-09-11",75
"2021-09-12",74
"2021-09-13",76
"2021-09-14",73
"2021-09-15",71
"2021-09-16",69
"2021-09-17",68
"2021-09-18",66
"2021-09-19",67
"2021-09-20",71
"2021-09-21",74
"2021-09-22",74
"2021-09-23",71
"2021-09-24",70
"2021-09-25",68
"2021-09-26",66
"2021-09-27",67
"2021-09-28",57
"2021-09-29",60
"2021-09-30",64
"2021-10-01",68
"2021-10-02",69
"2021-10-03",69
"2021-10-04",66
"2021-10-05",59
"2021-10-06",60
"2021-10-07",52
"2021-10-08",49
"2021-10-09",53
"2021-10-10",60
"2021-10-11",49
"2021-10-12",42
"2021-10-13",52
"2021-10-14",57
"2021-10-15",58
"2021-10-16",62
"2021-10-17",55
"2021-10-18",42
"2021-10-19",51
"2021-10-20",58
"2021-10-21",64
"2021-10-22",58
"2021-10-23",53
"2021-10-24",56
"2021-10-25",43
"2021-10-26",48
"2021-10-27",62
"2021-10-28",64
"2021-10-29",66
"2021-10-30",61
"2021-10-31",55
"2021-11-01",53
"2021-11-02",59
"2021-11-03",65
"2021-11-04",66
"2021-11-05",65
"2021-11-06",61
"2021-11-07",58
"2021-11-08",56
"2021-11-09",54
"2021-11-10",61
"2021-11-11",63
"2021-11-12",64
"2021-11-13",67
"2021-11-14",69
"2021-11-15",65
"2021-11-16",60
"2021-11-17",57
"2021-11-18",58
"2021-11-19",56
"2021-11-20",55
"2021-11-21",52
"2021-11-22",56
"2021-11-23",54
"2021-11-24",47
"2021-11-25",48
"2021-11-26",56
"2021-11-27",61
"2021-11-28",64
"2021-11-29",64
"2021-11-30",63
"2021-12-01",61
"2021-12-02",60
"2021-12-03",57
"2021-12-04",55
"2021-12-05",59
"2021-12-06",59
"2021-12-07",48
"2021-12-08",47
"2021-12-09",37
"2021-12-10",37
"2021-12-11",44
"2021-12-12",44
"2021-12-13",36
"2021-12-14",33
"2021-12-15",33
"2021-12-16",40
"2021-12-17",42
"2021-12-18",51
"2021-12-19",49
"2021-12-20",50
"2021-12-21",50
"2021-12-22",50
"2021-12-23",42
"2021-12-24",37
"2021-12-25",34
"2021-12-26",32
"2021-12-27",30
"2021-12-28",30
"2021-12-29",31
"2021-12-30",35
"2021-12-31",39
"2022-01-01",36
"2022-01-02",45
"2022-01-03",47
"2022-01-04",49
"2022-01-05",54
"2022-01-06",58
"2022-01-07",51
"2022-01-08",46
"2022-01-09",45
"2022-01-10",45
"2022-01-11",52
"2022-01-12",58
"2022-01-13",55
"2022-01-14",51
"2022-01-15",48
"2022-01-16",51
"2022-01-17",45
"2022-01-18",44
"2022-01-19",50
"2022-01-20",51
"2022-01-21",46
"2022-01-22",40
"2022-01-23",46
"2022-01-24",53
"2022-01-25",48
"2022-01-26",45
"2022-01-27",47
"2022-01-28",43
"2022-01-29",44
"2022-01-30",49
"2022-01-31",51
"2022-02-01",44
"2022-02-02",36
"2022-02-03",43
"2022-02-04",41
"2022-02-05",47
"2022-02-06",55
"2022-02-07",54
"2022-02-08",55
"2022-02-09",56
"2022-02-10",58
"2022-02-11",61
"2022-02-12",61
"2022-02-13",60
"2022-02-14",56
"2022-02-15",35
"2022-02-16",41
"2022-02-17",46
"2022-02-18",46
"2022-02-19",53
"2022-02-20",49
"2022-02-21",38
"2022-02-22",30
"2022-02-23",25
"2022-02-24",33
"2022-02-25",39
"2022-02-26",44
"2022-02-27",51
"2022-02-28",57
"2022-03-01",62
"2022-03-02",62
"2022-03-03",51
"2022-03-04",37
"2022-03-05",32
"2022-03-06",37
"2022-03-07",37
"2022-03-08",51
"2022-03-09",50
"2022-03-10",42
"2022-03-11",50
"2022-03-12",54
"2022-03-13",51
"2022-03-14",58
"2022-03-15",58
"2022-03-16",50
"2022-03-17",55
"2022-03-18",56
"2022-03-19",51
"2022-03-20",43
"2022-03-21",54
"2022-03-22",60
"2022-03-23",63
"2022-03-24",64
"2022-03-25",65
"2022-03-26",63
"2022-03-27",52
"2022-03-28",40
"2022-03-29",46
"2022-03-30",52
"2022-03-31",48
"2022-04-01",58
"2022-04-02",57
"2022-04-03",54
"2022-04-04",58
"2022-04-05",64
"2022-04-06",68
"2022-04-07",67
"2022-04-08",70
"2022-04-09",65
"2022-04-10",56
"2022-04-11",44
"2022-04-12",36
"2022-04-13",46
"2022-04-14",50
"2022-04-15",51
"2022-04-16",49
"2022-04-17",61
"2022-04-18",63
"2022-04-19",56
"2022-04-20",51
"2022-04-21",47
"2022-04-22",40
"2022-04-23",49
"2022-04-24",55
"2022-04-25",61
"2022-04-26",58
"2022-04-27",55
"2022-04-28",50
"2022-04-29",61
"2022-04-30",63
"2022-05-01",57
"2022-05-02",60
"2022-05-03",60
"2022-05-04",63
"2022-05-05",64
"2022-05-06",65
"2022-05-07",61
"2022-05-08",49
"2022-05-09",43
"2022-05-10",44
"2022-05-11",42
"2022-05-12",56
"2022-05-13",67
"2022-05-14",71
"2022-05-15",69
"2022-05-16",66
"2022-05-17",63
"2022-05-18",70
"2022-05-19",72
"2022-05-20",55
"2022-05-21",55
"2022-05-22",63
"2022-05-23",68
"2022-05-24",72
"2022-05-25",74
"2022-05-26",68
"2022-05-27",65
"2022-05-28",58
"2022-05-29",58
"2022-05-30",58
"2022-05-31",62
"2022-06-01",69
"2022-06-02",69
"2022-06-03",66
"2022-06-04",63
"2022-06-05",67
"2022-06-06",70
"2022-06-07",74
"2022-06-08",77
"2022-06-09",77
"2022-06-10",80
"2022-06-11",79
"2022-06-12",73
"2022-06-13",66
"2022-06-14",70
"2022-06-15",76
"2022-06-16",76
"2022-06-17",61
"2022-06-18",56
"2022-06-19",62
"2022-06-20",70
"2022-06-21",71
"2022-06-22",65
"2022-06-23",71
"2022-06-24",73
"2022-06-25",76
"2022-06-26",78
"2022-06-27",80
"2022-06-28",80
"2022-06-29",76
"2022-06-30",73
"2022-07-01",72
"2022-07-02",70
"2022-07-03",66
"2022-07-04",64
"2022-07-05",66
"2022-07-06",67
"2022-07-07",71
"2022-07-08",72
"2022-07-09",72
"2022-07-10",76
"2022-07-11",79
"2022-07-12",78
"2022-07-13",79
"2022-07-14",79
"2022-07-15",80
"2022-07-16",83
"2022-07-17",82
"2022-07-18",78
"2022-07-19",79
"2022-07-20",78
"2022-07-21",80
"2022-07-22",82
"2022-07-23",80
"2022-07-24",79
"2022-07-25",78
"2022-07-26",76
"2022-07-27",77
"2022-07-28",77
"2022-07-29",77
"2022-07-30",75
"2022-07-31",74
"2022-08-01",74
"2022-08-02",75
"2022-08-03",77
"2022-08-04",74
"2022-08-05",73
"2022-08-06",77
"2022-08-07",79
"2022-08-08",77
"2022-08-09",74
"2022-08-10",74
"2022-08-11",77
"2022-08-12",80
"2022-08-13",79
"2022-08-14",79
"2022-08-15",79
"2022-08-16",80
"2022-08-17",79
"2022-08-18",80
"2022-08-19",80
"2022-08-20",80
"2022-08-21",78
"2022-08-22",81
"2022-08-23",84
"2022-08-24",78
"2022-08-25",77
"2022-08-26",78
"2022-08-27",74
"2022-08-28",71
"2022-08-29",74
"2022-08-30",80
"2022-08-31",86
"2022-09-01",87
"2022-09-02",86
"2022-09-03",82
"2022-09-04",78
"2022-09-05",83
"2022-09-06",84
"2022-09-07",82
"2022-09-08",79
"2022-09-09",71
"2022-09-10",63
"2022-09-11",66
"2022-09-12",63
"2022-09-13",62
"2022-09-14",61
"2022-09-15",62
"2022-09-16",64
"2022-09-17",62
"2022-09-18",56
"2022-09-19",59
"2022-09-20",59
"2022-09-21",59
"2022-09-22",67
"2022-09-23",69
"2022-09-24",72
"2022-09-25",77
"2022-09-26",76
"2022-09-27",78
"2022-09-28",77
"2022-09-29",73
"2022-09-30",69
"2022-10-01",67
"2022-10-02",68
"2022-10-03",71
"2022-10-04",73
"2022-10-05",73
"2022-10-06",72
"2022-10-07",71
"2022-10-08",69
"2022-10-09",69
"2022-10-10",67
"2022-10-11",62
"2022-10-12",63
"2022-10-13",66
"2022-10-14",67
"2022-10-15",62
"2022-10-16",62
"2022-10-17",66
"2022-10-18",66
"2022-10-19",67
"2022-10-20",65
"2022-10-21",63
"2022-10-22",53
"2022-10-23",46
"2022-10-24",50
"2022-10-25",58
"2022-10-26",54
"2022-10-27",54
"2022-10-28",55
"2022-10-29",57
"2022-10-30",59
"2022-10-31",60
"2022-11-01",50
"2022-11-02",41
"2022-11-03",35
"2022-11-04",48
"2022-11-05",58
"2022-11-06",53
"2022-11-07",40
"2022-11-08",41
"2022-11-09",36
"2022-11-10",43
"2022-11-11",46
"2022-11-12",45
"2022-11-13",39
"2022-11-14",48
"2022-11-15",44
"2022-11-16",42
"2022-11-30",42
"2022-12-01",33
"2022-12-03",45
"2022-12-04",45
"2022-12-05",39
"2022-12-06",36
"2022-12-07",35
"2022-12-08",39
"2022-12-09",43
"2022-12-10",41
"2022-12-13",35
"2022-12-14",42
"2022-12-15",46
"2022-12-16",44
"2022-12-17",45
"2022-12-18",42
"2022-12-21",54
"2022-12-22",49
"2022-12-24",65
"2022-12-25",60
"2022-12-26",60
"2022-12-27",53
"2022-12-28",49
"2022-12-29",39
"2022-12-30",47
"2023-01-02",34
"2023-01-03",31
"2023-01-06",46
"2023-01-07",46
"2023-01-08",43
"2023-01-12",48
"2023-01-13",47
"2023-01-14",41
"2023-01-16",36
"2023-01-17",31
"2023-01-18",37
"2023-01-19",35
"2023-01-20",34
"2023-01-21",43
"2023-01-22",41
"2023-01-23",32
"2023-01-24",39
"2023-01-25",35
"2023-01-26",46
"2023-01-29",31
"2023-01-30",31
"2023-01-31",33
"2023-02-01",38
"2023-02-05",44
"2023-02-06",36
"2023-02-07",43
"2023-02-08",53
"2023-02-09",54
"2023-02-10",53
"2023-02-11",39
"2023-02-12",38
"2023-02-13",42
"2023-02-14",33
"2023-02-15",31
"2023-02-16",36
"2023-02-17",38
"2023-02-18",43
"2023-02-19",45
"2023-02-20",50
"2023-02-21",44
"2023-02-22",25
"2023-02-23",25
"2023-02-24",30
"2023-02-25",27
"2023-02-26",27
"2023-02-27",29
"2023-02-28",31
"2023-03-01",25
"2023-03-02",30
"2023-03-03",45
"2023-03-04",35
"2023-03-05",29
"2023-03-06",40
"2023-03-07",40
"2023-03-08",41
"2023-03-09",43
"2023-03-10",43
"2023-03-11",45
"2023-03-12",49
"2023-03-13",48
"2023-03-14",43
"2023-03-18",49
"2023-03-19",41
"2023-03-20",36
"2023-03-21",34
"2023-03-22",31
"2023-03-23",34
"2023-03-24",38
"2023-03-25",35
"2023-03-26",37
"2023-03-27",41
"2023-03-28",45
"2023-03-29",33
"2023-03-30",32
"2023-03-31",42
"2023-04-01",51
"2023-04-02",49
"2023-04-03",33
"2023-04-04",33
"2023-04-05",43
"2023-04-06",47
"2023-04-07",50
"2023-04-08",52
"2023-04-09",62
"2023-04-10",64
"2023-04-11",61
"2023-04-12",53
"2023-04-13",41
"2023-04-14",47
"2023-04-15",55
"2023-04-16",56
"2023-04-17",53
"2023-04-18",46
"2023-04-19",45
"2023-04-20",56
"2023-04-21",64
"2023-04-22",65
"2023-04-23",61
"2023-04-24",61
"2023-04-25",62
"2023-04-26",65
"2023-04-27",67
"2023-04-28",70
"2023-04-29",71
"2023-04-30",64
"2023-05-01",43
"2023-05-02",37
"2023-05-03",37
"2023-05-04",35
"2023-05-05",39
"2023-05-06",44
"2023-05-07",49
"2023-05-08",53
"2023-05-09",47
"2023-05-10",47
"2023-05-11",57
"2023-05-12",66
"2023-05-13",68
"2023-05-14",69
"2023-05-15",69
"2023-05-16",69
"2023-05-17",72
"2023-05-18",71
"2023-05-19",69
"2023-05-20",67
"2023-05-21",67
"2023-05-22",67
"2023-05-23",63
"2023-05-24",58
"2023-05-25",53
"2023-05-26",49
"2023-05-27",59
"2023-05-28",59
"2023-05-29",54
"2023-05-30",49
"2023-05-31",48
"2023-06-01",54
"2023-06-02",62
"2023-06-03",67
"2023-06-04",68
"2023-06-05",57
"2023-06-06",48
"2023-06-07",49
"2023-06-08",57
"2023-06-09",59
"2023-06-10",58
"2023-06-11",47
"2023-06-12",51
"2023-06-13",61
"2023-06-14",63
"2023-06-15",63
"2023-06-16",66
"2023-06-17",70
"2023-06-18",65
"2023-06-19",60
"2023-06-20",60
"2023-06-21",60
"2023-06-22",54
"2023-06-23",56
"2023-06-24",61
"2023-06-25",62
"2023-06-26",63
"2023-06-27",61
"2023-06-28",57
"2023-06-29",68
"2023-06-30",74
"2023-07-01",76
"2023-07-02",80
"2023-07-03",75
"2023-07-04",68
"2023-07-05",69
"2023-07-06",64
"2023-07-11",79
"2023-07-13",71
"2023-07-18",86
"2023-07-28",79
"2023-08-11",74
"2023-08-17",80
"2023-08-18",74
"2023-08-19",67
"2023-08-20",60
"2023-08-21",57
"2023-08-22",66
"2023-08-23",71
"2023-08-24",71
"2023-08-25",71
"2023-08-26",73
"2023-08-27",78
"2023-08-28",80
"2023-08-29",81
"2023-08-30",80
"2023-08-31",75
"2023-09-01",64
"2023-09-02",60
"2023-09-03",57
"2023-09-04",60
"2023-09-05",65
"2023-09-06",67
"2023-09-07",70
"2023-09-08",73
"2023-09-09",76
"2023-09-10",73
"2023-09-11",71
"2023-09-12",68
"2023-09-13",66
"2023-09-14",70
"2023-09-15",72
"2023-09-16",71
"2023-09-17",68
"2023-09-18",62
"2023-09-19",64
"2023-09-20",56
"2023-09-21",55
"2023-09-22",62
"2023-09-23",63
"2023-09-24",66
"2023-09-25",65
"2023-09-26",71
"2023-09-27",70
"2023-09-28",66
"2023-09-29",61
"2023-09-30",46
"2023-10-01",43
"2023-10-02",52
"2023-10-03",60
"2023-10-04",63
"2023-10-05",68
"2023-10-06",71
"2023-10-07",73
"2023-10-08",72
"2023-10-09",69
"2023-10-10",62
"2023-10-11",54
"2023-10-12",57
"2023-10-13",60
"2023-10-14",63
"2023-10-15",71
"2023-10-16",73
"2023-10-17",72
"2023-10-18",72
"2023-10-19",74
"2023-10-20",74
"2023-10-21",67
"2023-10-22",58
"2023-10-23",52
"2023-10-24",61
"2023-10-25",52
"2023-10-26",53
"2023-10-27",54
"2023-10-28",52
"2023-10-29",47
"2023-10-30",52
"2023-10-31",57
"2023-11-01",60
"2023-11-02",63
"2023-11-03",65
"2023-11-04",68
"2023-11-05",66
"2023-11-06",59
"2023-11-07",46
"2023-11-08",44
"2023-11-09",48
"2023-11-10",55
"2023-11-11",57
"2023-11-12",59
"2023-11-13",54
"2023-11-14",60
"2023-11-15",48
"2023-11-16",49
"2023-11-17",49
"2023-11-18",46
"2023-11-19",47
"2023-11-20",49
"2023-11-21",54
"2023-11-22",58
"2023-11-23",53
"2023-11-24",43
"2023-11-25",40
"2023-11-26",40
"2023-11-27",43
"2023-11-28",47
"2023-11-29",42
"2023-11-30",41
"2023-12-01",40
"2023-12-02",48
"2023-12-03",53
"2023-12-04",56
"2023-12-05",57
"2023-12-06",54
"2023-12-07",48
"2023-12-08",51
"2023-12-09",46
"2023-12-10",62
"2023-12-11",59
"2023-12-12",53
"2023-12-13",46
"2023-12-14",52
"2023-12-15",54
"2023-12-16",59
"2023-12-17",59
"2023-12-18",51
"2023-12-19",45
"2023-12-20",43
"2023-12-21",43
"2023-12-22",42
"2023-12-23",45
"2023-12-24",48
"2023-12-25",52
"2023-12-26",52
"2023-12-27",52
"2023-12-28",55
"2023-12-29",51
"2023-12-30",38
"2024-01-01",41
"2024-01-02",44
"2024-01-03",36
"2024-01-04",37
"2024-01-05",43
"2024-01-06",42
"2024-01-07",29
"2024-01-08",34
"2024-01-09",46
"2024-01-10",40
"2024-01-11",34
"2024-01-12",45
"2024-01-13",50
"2024-01-14",47
"2024-01-15",52
"2024-01-16",54
"2024-01-17",49
"2024-01-18",52
"2024-01-19",49
"2024-01-20",42
"2024-01-21",41
"2024-01-22",42
"2024-01-23",42
"2024-01-24",44
"2024-01-25",43
"2024-01-26",50
"2024-01-27",55
"2024-01-28",57
"2024-01-29",56
"2024-01-30",55
"2024-01-31",47
"2024-02-01",36
"2024-02-02",36
"2024-02-03",36
"2024-02-04",35
"2024-02-05",38
"2024-02-06",33
"2024-02-07",33
"2024-02-08",30
"2024-02-09",33
"2024-02-10",34
"2024-02-11",41
"2024-02-12",45
"2024-02-13",44
"2024-02-14",45
"2024-02-15",45
"2024-02-16",51
"2024-02-17",48
"2024-02-18",43
"2024-02-19",42
"2024-02-20",40
"2024-02-21",41
"2024-02-22",45
"2024-02-23",48
"2024-02-24",50
"2024-02-25",49
"2024-02-26",45
"2024-02-27",45
"2024-02-28",51
"2024-02-29",43
"2024-03-01",39
"2024-03-02",37
"2024-03-03",35
"2024-03-04",42
"2024-03-05",44
"2024-03-06",37
"2024-03-07",39
"2024-03-08",44
"2024-03-09",48
"2024-03-10",46
"2024-03-11",43
"2024-03-12",44
"2024-03-13",44
"2024-03-14",39
"2024-03-15",39
"2024-03-16",43
"2024-03-17",47
"2024-03-18",50
"2024-03-19",53
"2024-03-20",53
"2024-03-21",53
"2024-03-22",52
"2024-03-23",40
"2024-03-24",35
"2024-03-25",40
"2024-03-26",44
"2024-03-27",50
"2024-03-28",46
"2024-03-29",38
"2024-03-30",33
"2024-03-31",34
"2024-04-01",42
"2024-04-02",51
"2024-04-03",53
"2024-04-04",38
"2024-04-05",28
"2024-04-06",37
"2024-04-07",42
"2024-04-08",43
"2024-04-09",53
"2024-04-10",62
"2024-04-11",63
"2024-04-12",53
"2024-04-13",35
"2024-04-14",34
"2024-04-15",45
"2024-04-16",58
"2024-04-17",61
"2024-04-18",60
"2024-04-19",58
"2024-04-20",64
"2024-04-21",67
"2024-04-22",63
"2024-04-23",53
"2024-04-24",49
"2024-04-25",44
"2024-04-26",46
"2024-04-27",49
"2024-04-28",56
"2024-04-29",58
"2024-04-30",60
"2024-05-01",58
"2024-05-02",62
"2024-05-03",59
"2024-05-04",51
"2024-05-05",42
"2024-05-06",53
"2024-05-07",59
"2024-05-08",57
"2024-05-09",58
"2024-05-10",60
"2024-05-11",61
"2024-05-12",66
"2024-05-13",62
"2024-05-14",62
"2024-05-15",65
"2024-05-16",68
"2024-05-17",65
"2024-05-18",61
"2024-05-19",60
"2024-05-20",56
"2024-05-21",59
"2024-05-22",62
"2024-05-23",60
"2024-05-24",53
"2024-05-25",52
"2024-05-26",60
"2024-05-27",64
"2024-05-28",65
"2024-05-29",65
"2024-05-30",70
"2024-05-31",69
"2024-06-01",68
"2024-06-02",64
"2024-06-03",71
"2024-06-04",73
"2024-06-05",80
"2024-06-06",78
"2024-06-07",72
"2024-06-08",68
"2024-06-09",66
"2024-06-10",71
"2024-06-11",76
"2024-06-12",71
"2024-06-13",68
"2024-06-14",77
"2024-06-15",76
"2024-06-16",69
"2024-06-17",65
"2024-06-18",68
"2024-06-19",67
"2024-06-20",68
"2024-06-21",73
"2024-06-22",77
"2024-06-23",77
"2024-06-24",76
"2024-06-25",75
"2024-06-26",76
"2024-06-27",75
"2024-06-28",71
"2024-06-29",73
"2024-06-30",75
"2024-07-01",73
"2024-07-02",78
"2024-07-03",84
"2024-07-04",86
"2024-07-05",87
"2024-07-06",89
"2024-07-07",88
"2024-07-08",88
"2024-07-09",87
"2024-07-10",86
"2024-07-11",88
"2024-07-12",85
"2024-07-13",81
"2024-07-14",78
"2024-07-15",78
"2024-07-16",78
"2024-07-17",79
"2024-07-18",81
"2024-07-19",80
"2024-07-20",81
"2024-07-21",81
"2024-07-22",82
"2024-07-23",83
"2024-07-24",83
"2024-07-25",82
"2024-07-26",78
"2024-07-27",73
"2024-07-28",70
"2024-07-29",72
"2024-07-30",73
"2024-07-31",77
"2024-08-01",78
"2024-08-02",78
"2024-08-03",79
"2024-08-04",82
"2024-08-05",83
"2024-08-06",84
"2024-08-07",79
"2024-08-08",78
"2024-08-09",80
"2024-08-10",82
"2024-08-11",77
"2024-08-12",73
"2024-08-13",73
"2024-08-14",72
"2024-08-15",74
"2024-08-16",75
"2024-08-17",70
"2024-08-18",72
"2024-08-19",77
"2024-08-20",79
"2024-08-21",74
"2024-08-22",67
"2024-08-23",63
"2024-08-24",61
"2024-08-25",64
"2024-08-26",71
"2024-08-27",73
"2024-08-28",72
"2024-08-29",74
"2024-08-30",79
"2024-08-31",80
"2024-09-01",81
"2024-09-02",78
"2024-09-03",78
"2024-09-04",81
"2024-09-05",85
"2024-09-06",85
"2024-09-07",84
"2024-09-08",80
"2024-09-09",81
"2024-09-10",76
"2024-09-11",70
"2024-09-12",67
"2024-09-13",70
"2024-09-14",68
"2024-09-15",62
"2024-09-16",48
"2024-09-17",53
"2024-09-18",58
"2024-09-19",55
"2024-09-20",57
"2024-09-21",68
"2024-09-22",73
"2024-09-23",75
"2024-09-24",76
"2024-09-25",73
"2024-09-26",74
"2024-09-27",78
"2024-09-28",74
"2024-09-29",72
"2024-09-30",78
"2024-10-01",84
"2024-10-02",82
"2024-10-03",81
"2024-10-04",81
"2024-10-05",80
"2024-10-06",80
"2024-10-07",78
"2024-10-08",72
"2024-10-09",72
"2024-10-10",69
"2024-10-11",68
"2024-10-12",67
"2024-10-13",65
"2024-10-14",67
"2024-10-15",70
"2024-10-16",67
"2024-10-17",53
"2024-10-18",49
"2024-10-19",55
"2024-10-20",61
"2024-10-21",63
"2024-10-22",67
"2024-10-23",70
"2024-10-24",69
"2024-10-25",69
"2024-10-26",70
"2024-10-27",67
"2024-10-28",51
"2024-10-29",42
"2024-10-30",48
"2024-10-31",51
"2024-11-01",51
"2020-01-01",NA
"2020-01-02",NA
"2020-01-03",NA
"2020-01-04",NA
"2020-01-05",NA
"2020-01-06",NA
"2020-01-07",NA
"2020-01-08",NA
"2020-01-09",NA
"2020-01-10",NA
"2020-01-12",NA
"2020-01-13",NA
"2020-01-15",NA
"2020-01-17",NA
"2020-01-18",NA
"2020-01-19",NA
"2020-01-21",NA
"2020-01-22",NA
"2020-01-24",NA
"2020-01-25",NA
"2020-01-26",NA
"2020-01-27",NA
"2020-01-28",NA
"2020-01-29",NA
"2020-01-30",NA
"2020-01-31",NA
"2020-02-01",NA
"2020-02-02",NA
"2020-02-03",NA
"2020-02-04",NA
"2020-02-05",NA
"2020-02-06",NA
"2020-02-07",NA
"2020-02-08",NA
"2020-02-09",NA
"2020-02-10",NA
"2020-02-12",NA
"2020-02-13",NA
"2020-02-14",NA
"2020-02-15",NA
"2020-02-16",NA
"2020-02-17",NA
"2020-02-18",NA
"2020-02-19",NA
"2020-02-20",NA
"2020-02-21",NA
"2020-02-22",NA
"2020-02-23",NA
"2020-02-24",NA
"2020-02-26",NA
"2020-02-27",NA
"2020-02-28",NA
"2020-02-29",NA
"2020-03-01",NA
"2020-03-02",NA
"2020-03-03",NA
"2020-03-04",NA
"2020-03-05",NA
"2020-03-06",NA
"2020-03-07",NA
"2020-03-08",NA
"2020-03-09",NA
"2020-03-10",NA
"2020-03-11",NA
"2020-03-12",NA
"2020-03-13",NA
"2020-03-14",NA
"2020-03-15",NA
"2020-03-16",NA
"2020-03-17",NA
"2020-03-18",NA
"2020-03-19",NA
"2020-03-20",NA
"2020-03-21",NA
"2020-03-22",NA
"2020-03-23",NA
"2020-03-24",NA
"2020-03-26",NA
"2020-03-27",NA
"2020-03-28",NA
"2020-03-29",NA
"2020-03-30",NA
"2020-03-31",NA
"2020-04-01",NA
"2020-04-02",NA
"2020-04-03",NA
"2020-04-04",NA
"2020-04-05",NA
"2020-04-06",NA
"2020-04-07",NA
"2020-04-08",NA
"2020-04-09",NA
"2020-04-10",NA
"2020-04-11",NA
"2020-04-12",NA
"2020-04-13",NA
"2020-04-14",NA
"2020-04-15",NA
"2020-04-16",NA
"2020-04-17",NA
"2020-04-18",NA
"2020-04-19",NA
"2020-04-20",NA
"2020-04-21",NA
"2020-04-22",NA
"2020-04-23",NA
"2020-04-24",NA
"2020-04-25",NA
"2020-04-26",NA
"2020-04-28",NA
"2020-04-29",NA
"2020-04-30",NA
"2020-05-01",NA
"2020-05-02",NA
"2020-05-03",NA
"2020-05-04",NA
"2020-05-05",NA
"2020-05-06",NA
"2020-05-07",NA
"2020-05-08",NA
"2020-05-09",NA
"2020-05-10",NA
