X,Y,OBJECTID,source,ext_id,cat1,cat2,cat3,org_name,Name,addrln1,addrln2,city,state,hours,phones,url,info1,info2,post_id,description,zip,link,use_type,latitude,longitude,date_updated,email,dis_status,POINT_X,POINT_Y
6508501.26470102,1746002.28025402,59031,211,,Education,Early Childhood Education and Head Start,,www.lbcc.edu,Long Beach City College - Pacific Coast Campus - Child Development Center,1305 E. Pacific Coast Highway,,Long Beach,CA,,"Preschool/Child Care Service/Intake (562) 938-3079, Parent Participation/Preschool/Child Care Service/Intake (562) 938-3079, Foster &amp; Kinship Care Education Service/Intake (562) 938-3014",www.lbcc.edu,,,60341,The program provides early childhood education and foster family services.,90806,http://egis3.lacounty.gov/lms/?p=60341,publish,33.789999,-118.174978,2015/03/11 12:28:22+00,,,6508501.26470096,1746002.28025398
6535529.87402953,1816097.90285777,59378,211,,Education,Early Childhood Education and Head Start,,www.erusd.k12.ca.us,El Rancho Unified School District - Early Learning Program,9515 Haney St,,Pico Rivera,CA,"Monday through Friday, 6:30am to 6:00pm. ","Service/Intake and Administration (562) 801-5117, School Readiness Service/Intake (562) 801-5117",www.erusd.k12.ca.us,,,60664,"The school district administers comprehensive education services for children in kindergarten through grade 12, and school readiness for children ages 3 to 4.",90660,http://egis3.lacounty.gov/lms/?p=60664,publish,33.98270594,-118.0862255,2015/03/11 11:18:37+00,,,6535529.87402947,1816097.90285772
6546254.43197669,1785465.83452885,59384,211,,Education,Early Childhood Education and Head Start,,www.nlmusd.k12.ca.us,Norwalk - La Mirada Unified School District - Head Start/State Preschool,14616 Dinard Ave.,,Norwalk,CA,"Monday through Friday, 8:00am to 4:00pm. ","FAX (562) 921-1605,  Service/Intake (562) 921-7610,  Service/Intake (562) 623-7127",www.nlmusd.k12.ca.us,,,60670,The school district is a delegate agency for the Head Start/State Preschool program.,90650,http://egis3.lacounty.gov/lms/?p=60670,publish,33.898554,-118.050799,2015/03/11 11:26:23+00,,,6546254.43197663,1785465.8345288
6647520.25044203,1852722.41983169,59385,211,,Education,Early Childhood Education and Head Start,,www.cusd.claremont.edu,Claremont Unified School District - Child Development Office,170 W. San Jose Ave.,,Claremont,CA,"Monday through Friday, 7:30am to 5:00pm. ","Service/Intake and Administration (909) 398-0373,  FAX (909) 621-9039",www.cusd.claremont.edu,,,60671,The school district offers child care and K-12 education.,91711,http://egis3.lacounty.gov/lms/?p=60671,publish,34.083043,-117.71648,2015/03/11 12:38:18+00,,,6647520.25044197,1852722.41983165
6576249.19022852,1872352.87925835,59394,211,,Education,Early Childhood Education and Head Start,,www.duarte.k12.ca.us/pages/schools/childdevelopment/schools_child.html,Duarte Unified School District - Head Start / State Preschool And Extended Day Care,1433 Crestfield Dr.,,Duarte,CA,,"Head Start Service/Intake and Administration (626) 599-5120,  FAX (626) 599-5174",www.duarte.k12.ca.us/pages/schools/childdevelopment/schools_child.html,,,60679,The school district provides child care for students in kindergarten through sixth grade and early childhood education through the Head Start and State Preschool.,91010,http://egis3.lacounty.gov/lms/?p=60679,publish,34.137308,-117.951822,2015/03/11 11:21:58+00,,,6576249.19022848,1872352.8792583
6451949.87386702,1781071.24948601,59404,211,,Education,Early Childhood Education and Head Start,,www.southbayadult.org,South Bay Adult School,3401 Inglewood Ave.,Edison Center,Redondo Beach,CA,,"Service/Intake (310) 937-3340,  FAX (310) 937-3345",www.southbayadult.org,,,60686,The school provides adult education and early childhood education for residents of the South Bay area of Los Angeles County.,90278,http://egis3.lacounty.gov/lms/?p=60686,publish,33.885947,-118.361501,2015/03/11 11:42:08+00,,,6451949.87386698,1781071.24948598
6481559.45441152,1765390.05775136,59466,211,,Education,Early Childhood Education and Head Start,,www.goldenwingsacademy.com,Goldenwings Inc,20715 S Avalon Blvd,,Carson,CA,"Monday through Friday, 6:00am to 6:00pm ","Service/Intake (310) 630-0863,  FAX (310) 630-0849",www.goldenwingsacademy.com,,,60738,The school provides child care services for children and youth.,90746,http://egis3.lacounty.gov/lms/?p=60738,publish,33.84311116,-118.2638099,2015/03/11 11:47:20+00,,,6481559.45441148,1765390.05775131
6481870.1060212,1840947.31444493,59482,211,,Education,Early Childhood Education and Head Start,,laep.org,Los Angeles Education Partnership,1055 W. 7th St.,,Los Angeles,CA,"Monday through Friday, 8:00am to 5:30pm. ","Sylmar Service/Intake (213) 622-5237 Ext.275, South Los Angeles Service/Intake (213) 622-5237 Ext.272,  FAX (213) 629-5288, EHS Enrollment Service/Intake (213) 309-4121",,,,60752,"The agency provides school readiness and early childhood education for children, age 0 to 5.",90017,http://egis3.lacounty.gov/lms/?p=60752,publish,34.050732,-118.263439,2015/03/11 12:22:29+00,,,6481870.10602114,1840947.3144449
6505275.83906527,1766270.07633252,59657,211,,Education,Early Childhood Education and Head Start,,www.lbymca.org,YMCA Fairfield Family,4949 Atlantic Ave.,,Long Beach,CA,"Monday through Thursday, 6:00am to 9:00pm; Friday, 6:00am to 7:00pm; and Saturday, 8:00am to 3:00pm. ",Service/Intake (562) 423-0491,www.lbymca.org,,,60850,"This agency provides child care and recreational programs for residents of the Long Beach/Bixby Knolls, Signal Hill, and West Long Beach area.",90805,http://egis3.lacounty.gov/lms/?p=60850,publish,33.845675,-118.185716,2015/03/11 12:30:45+00,,,6505275.83906522,1766270.07633248
6549363.68461645,1852807.98593351,59665,211,,Education,Early Childhood Education and Head Start,,www.emcsd.org,El Monte City School District - Rio Vista Head Start,4300 N. Esto,,El Monte,CA,"Monday through Friday, 6:30am to 5:30pm. ","Service/Intake (626) 452-9164 Ext.3100,  Administration (626) 452-9164 Ext.3150",www.emcsd.org,,,60853,This agency provides early childhood education as a Head Start Grantee Agency.,91731,http://egis3.lacounty.gov/lms/?p=60853,publish,34.083604,-118.040643,2015/03/11 12:25:43+00,,,6549363.68461639,1852807.98593348
6556098.76727486,1852442.45320001,59666,211,,Education,Early Childhood Education and Head Start,,www.emcsd.org,El Monte City School District - Kid's Campus - El Monte City School District,4316 Peck Rd.,,El Monte,CA,"Monday through Friday, 8:00am to 2:30pm. ","Youth programs Service/Intake (626) 329-0860,  Administration (626) 452-9164 Ext.3150",www.emcsd.org,,,60854,This agency provides early childhood education as a Head Start Grantee Agency.,91732,http://egis3.lacounty.gov/lms/?p=60854,publish,34.082605,-118.0184,2015/03/11 12:43:44+00,,,6556098.7672748,1852442.45319998
6547979.12997086,1845719.79636978,59667,211,,Education,Early Childhood Education and Head Start,,www.emcsd.org,El Monte City School District - New Lexington Head Start,10410 E. Bodger St.,,El Monte,CA,"Monday through Friday, 8:00am to 3:30pm. ","Service/Intake (626) 452-9164 Ext.3100,  Administration (626) 452-9164 Ext.3150",www.emcsd.org,,,60855,This agency provides early childhood education as a Head Start Grantee Agency.,91733,http://egis3.lacounty.gov/lms/?p=60855,publish,34.064125,-118.045205,2015/03/11 12:30:03+00,,,6547979.1299708,1845719.79636973
6560977.21158619,1852348.06034419,59668,211,,Education,Early Childhood Education and Head Start,,www.emcsd.org,El Monte City School District - Thompson Head Start,4544 Maxson Rd.,,El Monte,CA,"Monday through Friday, 8:00am to 3:30pm. ","Service/Intake (626) 452-9164 Ext.3100,  Administration (626) 452-9164 Ext.3150",www.emcsd.org,,,60856,This agency provides early childhood education as a Head Start Grantee Agency.,91732,http://egis3.lacounty.gov/lms/?p=60856,publish,34.082347,-118.002289,2015/03/11 11:23:20+00,,,6560977.21158613,1852348.06034414
6552883.0958847,1851700.08887111,59669,211,,Education,Early Childhood Education and Head Start,,www.emcsd.org,El Monte City School District - Le Gore Head Start,11121 E. Bryant Rd.,,El Monte,CA,"Monday through Friday, 8:00am to 3:30pm. ","Service/Intake (626) 452-9164 Ext.3100,  Administration (626) 452-9164 Ext.3150",www.emcsd.org,,,60857,This agency provides early childhood education as a Head Start Grantee Agency.,91731,http://egis3.lacounty.gov/lms/?p=60857,publish,34.080563,-118.029019,2015/03/11 12:35:27+00,,,6552883.09588464,1851700.08887106
6540712.46372995,1841867.47730277,59670,211,,Education,Early Childhood Education and Head Start,,www.emcsd.org,El Monte City School District - Head Start - Child Development Programs,2131 Loma Ave.,,South El Monte,CA,"Monday through Friday, 8:00am to 4:00pm. ","FAX (626) 442-3284,  Service/Intake and Administration (626) 452-9164 Ext.3150",www.emcsd.org,,,60858,This agency provides early childhood education as a Head Start Grantee Agency.,91733,http://egis3.lacounty.gov/lms/?p=60858,publish,34.053528,-118.069189,2015/03/11 11:17:42+00,,,6540712.46372989,1841867.47730273
6473289.37383886,1776123.54415835,59741,211,,Education,Early Childhood Education and Head Start,,www.ymcala.org,YMCA Gardena-Carson Family,1000 W. Artesia Blvd.,,Gardena,CA,"Monday through Friday, 5:00am to 10:00pm; Saturday, 7:00am to 7:00pm; and Sunday, 12:00 noon to 5:00pm. ","FAX (310) 327-1083,  Service/Intake (310) 523-3470",www.ymcala.org,,,60905,This center provides child care and recreational programs primarily for people who live in the Carson and Gardena areas.,90248,http://egis3.lacounty.gov/lms/?p=60905,publish,33.872542,-118.291146,2015/03/11 11:25:25+00,,,6473289.3738388,1776123.54415831
6433805.56829219,1930373.55291493,59743,211,,Education,Early Childhood Education and Head Start,,www.ywcagla.org,Ywca Of Greater Los Angeles - North Valley,1200 N. Maclay St.,,San Fernando,CA,"Monday through Friday, 7:00am to 5:30pm. ","FAX (818) 365-9144,  Service/Intake (818) 365-9141, Child Care Service/Intake (818) 365-6881",www.ywcagla.org,,,60906,This center provides child care for residents in the San Fernando Valley area.,91340,http://egis3.lacounty.gov/lms/?p=60906,publish,34.296011,-118.423353,2015/03/11 11:43:23+00,,,6433805.56829214,1930373.55291489
6646252.49051036,1844860.5887706,59871,211,,Education,Early Childhood Education and Head Start,,www.pusd.org,Pomona Unified School District - Head Start / State Preschool,1460 E Holt Ave,,Pomona,CA,"Monday through Friday, 8:00am to 4:30pm. ","Service/Intake (909) 397-4740 Ext.5221, Child Care Referrals for all areas Service/Intake (888) 922-4453,  Administrative (909) 397-4622",,,,61028,This is a delegate agency for the Early Head Start and Head Start/State Preschool programs.,91767,http://egis3.lacounty.gov/lms/?p=61028,publish,34.0614496,-117.7207389,2015/03/11 11:48:30+00,,,6646252.4905103,1844860.58877055
6524312.13268553,1853467.46591377,59872,211,,Education,Early Childhood Education and Head Start,,www.pacela.org,Pacific Asian Consortium In Employment - Head Start - Alhambra,919 S. Garfield Ave.,,Alhambra,CA,"SITE HOURS: Head Start sessions are Monday through Friday, 7:05am to 10:55am; 11:05am to 2:55pm; 3:05pm to 6:55pm. ",Service/Intake (626) 576-9100,www.pacela.org,,,61029,This is a delegate agency of the Los Angeles County Office of Education Head Start/State Preschool.,91801,http://egis3.lacounty.gov/lms/?p=61029,publish,34.08536,-118.123379,2015/03/11 12:23:42+00,,,6524312.13268547,1853467.46591373
6503929.80632427,1842379.73808926,59873,211,,Education,Early Childhood Education and Head Start,,www.pacela.org,Pacific Asian Consortium In Employment - Head Start - City Terrace,3260 Marengo St.,,Los Angeles,CA,"SITE HOURS: Head Start sessions are Monday through Friday, 7:30am to 2:30pm; 3:03pm to 6:50pm. ",Service/Intake (323) 526-1400,www.pacela.org,,,61030,This is a delegate agency of the Los Angeles County Office of Education Head Start/State Preschool.,90063,http://egis3.lacounty.gov/lms/?p=61030,publish,34.054805,-118.190624,2015/03/12 07:47:48+00,,,6503929.80632421,1842379.73808923
6539826.69909728,1852754.38105385,59874,211,,Education,Early Childhood Education and Head Start,,www.pacela.org,Pacific Asian Consortium In Employment - Head Start - Rosemead,9032 Mission Dr.,,Rosemead,CA,"SITE HOURS: Head Start sessions are Monday through Friday, 7:30am to 2:30pm; 3:05pm to 6:45pm. ",Service/Intake (626) 286-5100,www.pacela.org,,,61031,This is a delegate agency of the Los Angeles County Office of Education Head Start/State Preschool.,91770,http://egis3.lacounty.gov/lms/?p=61031,publish,34.083442,-118.072139,2015/03/11 12:26:34+00,,,6539826.69909722,1852754.38105381
6504550.54786494,1865984.20958102,59875,211,,Education,Early Childhood Education and Head Start,,www.pacela.org,Pacific Asian Consortium In Employment - Head Start - Aldama,6310 Aldama St.,,Los Angeles,CA,"SITE HOURS: Head Start sessions are Monday through Friday, 8:15am to 12:00 noon; 12:30pm to 4:45pm. ",Service/Intake (323) 254-5105,www.pacela.org,,,61032,This is a delegate agency of the Los Angeles County Office of Education Head Start/State Preschool.,90042,http://egis3.lacounty.gov/lms/?p=61032,publish,34.11967,-118.188721,2015/03/11 12:27:34+00,,,6504550.54786488,1865984.20958097
6482073.03803003,1841517.77491818,59876,211,,Education,Early Childhood Education and Head Start,,www.pacela.org,Pacific Asian Consortium In Employment - Head Start,1055 Wilshire Blvd.,,Los Angeles,CA,"Monday through Friday, 8:00am to 4:30pm. ","Disabilities Service/Intake (213) 989-3206, Family Support Service/Intake (213) 989-3263, Human Resources Service/Intake (213) 989-3223, Mental Health Service/Intake (213) 989-3207, Nutrition Service/Intake (213) 989-3210, Main Number Administrative (213)",www.pacela.org,,,61033,This is a delegate agency of the Los Angeles County Office of Education Head Start/State Preschool.,90017,http://egis3.lacounty.gov/lms/?p=61033,publish,34.052301,-118.262774,2015/03/11 11:16:34+00,,,6482073.03802997,1841517.77491814
6475546.12326236,1837324.60712343,59877,211,,Education,Early Childhood Education and Head Start,,www.pacela.org,Pacific Asian Consortium In Employment - Head Start - Good Beginnings,1839 S. Hoover Ave.,,Los Angeles,CA,"Monday through Friday, 7:00am to 1:30pm; 2:00pm to 5:30pm. ",Service/Intake (213) 744-1347,www.pacela.org,,,61034,This is a delegate agency of the Los Angeles County Office of Education Head Start/State Preschool.,90006,http://egis3.lacounty.gov/lms/?p=61034,publish,34.04073,-118.284282,2015/03/11 10:53:38+00,,,6475546.1232623,1837324.60712339
6473138.79835261,1839602.01431403,59878,211,,Education,Early Childhood Education and Head Start,,www.pacela.org,Pacific Asian Consortium In Employment - Head Start - Little Stars,1322 S. New Hampshire,,Los Angeles,CA,"Monday through Friday, 7:00am to 10:30am; 11:30am to 3:00pm; 3:15pm to 6:45pm. ",Service/Intake (213) 739-0098,www.pacela.org,,,61035,This is a delegate agency of the Los Angeles County Office of Education Head Start/State Preschool.,90006,http://egis3.lacounty.gov/lms/?p=61035,publish,34.046969,-118.29225,2015/03/11 12:36:45+00,,,6473138.79835255,1839602.01431398
6459517.42730144,1837256.61054027,59879,211,,Education,Early Childhood Education and Head Start,,www.pacela.org,Pacific Asian Consortium In Employment - Head Start - West Boulevard,1809 West Blvd.,,Los Angeles,CA,"Monday through Friday, 7:00am to 10:30am; 11:30am to 3:00pm; and 3:15pm to 6:45pm. ",Service/Intake (323) 954-8099,www.pacela.org,,,61036,This is a delegate agency of the Los Angeles County Office of Education Head Start/State Preschool.,90019,http://egis3.lacounty.gov/lms/?p=61036,publish,34.040407,-118.337189,2015/03/11 11:49:29+00,,,6459517.42730139,1837256.61054023
6504083.91461186,1835614.89728826,59880,211,,Education,Early Childhood Education and Head Start,,www.pacela.org,Pacific Asian Consortium In Employment - Head Start - La Trinidad,3565 E. First St.,,Los Angeles,CA,"Monday through Friday, 7:30am to 2:00pm; 3:00pm to 6:30pm. ",Service/Intake (323) 264-5700,www.pacela.org,,,61037,This is a delegate agency of the Los Angeles County Office of Education Head Start/State Preschool.,90063,http://egis3.lacounty.gov/lms/?p=61037,publish,34.036217,-118.190073,2015/03/11 12:42:47+00,,,6504083.9146118,1835614.89728823
6516672.82480145,1846807.88540094,59881,211,,Education,Early Childhood Education and Head Start,,www.pacela.org,Pacific Asian Consortium In Employment - Head Start - Fremont,2216 S. Fremont Ave.,,Alhambra,CA,"Monday through Friday, 7:30am to 2:00pm. ",Service/Intake (626) 576-9301,www.pacela.org,,,61038,This is a delegate agency of the Los Angeles County Office of Education Head Start/State Preschool.,91803,http://egis3.lacounty.gov/lms/?p=61038,publish,34.067032,-118.148576,2015/03/11 11:45:11+00,,,6516672.82480139,1846807.88540089
6501733.8513986,1863033.14822593,59882,211,,Education,Early Childhood Education and Head Start,,www.pacela.org,Pacific Asian Consortium In Employment - Head Start - Highland Park,5443 Ash St.,,Los Angeles,CA,"Monday through Friday, 7:30am to 2:00pm; 3:00pm to 6:30pm. ",Service/Intake (323) 257-6200,www.pacela.org,,,61040,This is a delegate agency of the Los Angeles County Office of Education Head Start/State Preschool.,90042,http://egis3.lacounty.gov/lms/?p=61040,publish,34.111546,-118.198008,2015/03/11 12:21:36+00,,,6501733.85139856,1863033.14822589
6451142.16518061,1776951.24197802,59883,211,,Education,Early Childhood Education and Head Start,,www.pacela.org,Pacific Asian Consortium In Employment - Head Start - Redondo Beach,2606 Nelson Ave.,,Redondo,CA,"Monday through Friday, 8:30am to 12:00pm; and 1:00pm to 4:30pm. ",Service/Intake (310) 371-9660,www.pacela.org,,,61041,This is a delegate agency of the Los Angeles County Office of Education Head Start/State Preschool.,90278,http://egis3.lacounty.gov/lms/?p=61041,publish,33.874618,-118.364113,2015/03/11 12:29:12+00,,,6451142.16518055,1776951.24197797
6456368.24692002,1782856.02085085,59884,211,,Education,Early Childhood Education and Head Start,,www.pacela.org,Pacific Asian Consortium In Employment - Head Start - Anderson,4130 W. 154th St.,,Lawndale,CA,"Monday through Friday, 8:30am to 12:00pm; and 1:00pm to 4:30pm. ",Service/Intake (310) 219-1173,www.pacela.org,PACE,EHS/HS,61042,This is a delegate agency of the Los Angeles County Office of Education Head Start/State Preschool.,90260,http://egis3.lacounty.gov/lms/?p=61042,publish,33.890894,-118.346964,2015/05/12 17:00:45+00,,,6456368.24691997,1782856.02085081
6462533.05939353,1786081.21551594,59885,211,,Education,Early Childhood Education and Head Start,,www.pacela.org,Pacific Asian Consortium In Employment - Head Start - St. John,14517 S. Crenshaw Blvd.,,Gardena,CA,"Monday through Friday, 8:30am to 12:00pm; and 1:00pm to 4:30pm. ",Service/Intake (310) 675-4893,www.pacela.org,,,61043,This is a delegate agency of the Los Angeles County Office of Education Head Start/State Preschool.,90249,http://egis3.lacounty.gov/lms/?p=61043,publish,33.899813,-118.326686,2015/03/11 12:34:26+00,,,6462533.05939347,1786081.2155159
6480806.24299145,1830559.4480816,59886,211,,Education,Early Childhood Education and Head Start,,www.pacela.org,Pacific Asian Consortium In Employment - Head Start - Villa Esperanza,255 E. 28th St.,,Los Angeles,CA,"Monday through Friday, 8:30am to 12:00pm; 1:00pm to 4:30pm. ",Service/Intake (213) 747-7476,www.pacela.org,,,61044,This is a delegate agency of the Los Angeles County Office of Education Head Start/State Preschool.,90011,http://egis3.lacounty.gov/lms/?p=61044,publish,34.02218,-118.26686,2015/03/11 12:28:22+00,,,6480806.24299139,1830559.44808157
6480516.18320411,1831796.4239541,59887,211,,Education,Early Childhood Education and Head Start,,www.pacela.org,Pacific Asian Consortium In Employment - Head Start - Mariposa,120 E 25Th St,,Los Angeles,CA,,Service/Intake (213) 748-7271,www.pacela.org,,,61045,This is a delegate agency of the Los Angeles County Office of Education Head Start/State Preschool.,90011,http://egis3.lacounty.gov/lms/?p=61045,publish,34.0255769,-118.2678281,2015/03/11 11:18:37+00,,,6480516.18320405,1831796.42395405
6462634.4791382,1786380.76052052,59888,211,,Education,Early Childhood Education and Head Start,,www.pacela.org,Pacific Asian Consortium In Employment - Head Start - Bethesda,14420 S. Crenshaw Blvd.,,Gardena,CA,,Service/Intake (310) 532-6324,www.pacela.org,,,61046,This is a delegate agency of the Los Angeles County Office of Education Head Start/State Preschool.,90249,http://egis3.lacounty.gov/lms/?p=61046,publish,33.900637,-118.326355,2015/03/11 11:26:23+00,,,6462634.47913814,1786380.76052047
6474931.33610611,1836867.08343218,59889,211,,Education,Early Childhood Education and Head Start,,www.pacela.org,Pacific Asian Consortium In Employment - Head Start - Magnolia Place,1910 Magnolia Ave.,,Los Angeles,CA,,Service/Intake (213) 746-2613,www.pacela.org,,,61047,This is a delegate agency of the Los Angeles County Office of Education Head Start/State Preschool.,90007,http://egis3.lacounty.gov/lms/?p=61047,publish,34.039468,-118.286307,2015/03/11 12:38:19+00,,,6474931.33610605,1836867.08343214
6468565.6992311,1836422.24409877,59890,211,,Education,Early Childhood Education and Head Start,,www.pacela.org,Pacific Asian Consortium In Employment - Head Start - Christian Fellowship,2085 S. Hobart Blvd.,,Los Angeles,CA,,Service/Intake (323) 766-0722,www.pacela.org,,,61048,This is a delegate agency of the Los Angeles County Office of Education Head Start/State Preschool.,90018,http://egis3.lacounty.gov/lms/?p=61048,publish,34.038194,-118.307314,2015/03/11 11:21:58+00,,,6468565.69923106,1836422.24409872
6476513.26076378,1842236.63962218,59891,211,,Education,Early Childhood Education and Head Start,,www.pacela.org,Pacific Asian Consortium In Employment - Head Start - Grandview,2300 James M. Wood Blvd.,,Los Angeles,CA,,Service/Intake (213) 738-7295,www.pacela.org,,,61049,This is a delegate agency of the Los Angeles County Office of Education Head Start/State Preschool.,90006,http://egis3.lacounty.gov/lms/?p=61049,publish,34.054235,-118.281135,2015/03/11 11:42:08+00,,,6476513.26076372,1842236.63962214
6459407.64536877,1831719.1800141,59892,211,,Education,Early Childhood Education and Head Start,,www.pacela.org,Pacific Asian Consortium In Employment - Head Start - Hope Memorial,3401 Somerset Dr.,,Los Angeles,CA,,Service/Intake (323) 731-2040,www.pacela.org,,,61050,This is a delegate agency of the Los Angeles County Office of Education Head Start/State Preschool.,90016,http://egis3.lacounty.gov/lms/?p=61050,publish,34.02519,-118.33749,2015/03/11 11:47:20+00,,,6459407.64536873,1831719.18001406
6504042.19586328,1763025.10316369,60848,211,,Education,Early Childhood Education and Head Start,,www.lbusd.k12.ca.us/cdc/cdc.html,Long Beach Unified School District - Child Development Centers,4310 Long Beach Blvd,,Long Beach,CA,"Monday through Friday, 6:30am to 5:30pm year round for school age care and full day preschool. Part day preschool is open for 3 hours per day on the elementary school calendar.   ","Service/Intake (562) 422-6868, Enrollment Center Service/Intake (562) 422-3928",www.lbusd.k12.ca.us/cdc/cdc.html,,,61462,This office administers child care and early childhood education for children ages 3 to 5 and for children in kindergarten through grade 5 that live within the Long Beach Unified School District area.,90807,http://egis3.lacounty.gov/lms/?p=61462,publish,33.8367521,-118.1897584,2015/03/11 12:22:29+00,,,6504042.19586322,1763025.10316364
6520366.27082661,1779529.18990611,60902,211,,Education,Early Childhood Education and Head Start,,www.busd.k12.ca.us,Bellflower Unified School District - Child Development Center - Head Start / State Preschool,9301 Flower St.,,Bellflower,CA,,Before and After School Care Service/Intake (562) 461-2227,www.busd.k12.ca.us,,,61506,"This school district administers comprehensive educational services for children in preschool through 12th grade and for adults in the Southeast area of Los Angeles County which includes Bellflower, Lakewood and Cerritos.",90706,http://egis3.lacounty.gov/lms/?p=61506,publish,33.882175,-118.13608,2015/03/11 12:30:45+00,,,6520366.27082655,1779529.18990606
6568458.2222147,1842091.31445351,62298,211,,Education,Early Childhood Education and Head Start,,,Foothill Family Service - La Puente Office,13728 Amar Rd,,La Puente,CA,"Monday through Thursday, 8:30am to 6:00pm; Friday, 8:30am to 5:00pm. ",Service/Intake (626) 917-1396,www.foothillfamily.org,,,70040,"The agency provides counseling services, domestic violence services, family life education, child abuse services, services for older adults, and welfare-to-work support services for individuals of all ages in the San Gabriel Valley area.",91746,http://egis3.lacounty.gov/lms/?p=70040,publish,34.05416081,-117.9775907,2015/03/11 12:26:31+00,,,6568458.22221464,1842091.31445348
6434823.14466912,1885206.27546751,62309,211,,Education,Early Childhood Education and Head Start,,,"Help Group, The",13130 Burbank Blvd,,Sherman Oaks,CA,"Monday through Friday, 8:00am to 8:00pm. ","Service/Intake (877) 943-5747, Admission FAX (818) 779-5295,  Service/Intake and Administration (818) 781-0360",www.thehelpgroup.org,,,70042,"The center provides child abuse services, education services, mental health services, residential mental health services, welfare-to-work support services and services for people with developmental disabilities, primarily for residents of the San Fernando Valley, greater Los Angeles and the South Bay.",91401,http://egis3.lacounty.gov/lms/?p=70042,publish,34.17190998,-118.41936,2015/03/11 12:43:44+00,,,6434823.14466906,1885206.27546747
6489107.58235987,1790271.5503111,62400,211,,Education,Early Childhood Education and Head Start,,,St. John's Well Child And Family Center - Compton Center,2115 N Wilmington Ave,,Compton,CA,"Monday through Friday, 8:30am to 5:00pm; Saturday, 7:00 to 3:00pm. ","FAX (310) 603-7820,  Service/Intake (310) 603-1332, Scheduling line for all clinics Service/Intake (323) 541-1411",www.wellchild.org,,,70212,"The center provides counseling, dental services, health services for low-income people of all ages who live in the Los Angeles County area.",90222,http://egis3.lacounty.gov/lms/?p=70212,publish,33.91153282,-118.2391485,2015/03/11 12:30:03+00,,,6489107.58235981,1790271.55031106
6474593.11040461,1818939.57105893,62409,211,,Education,Early Childhood Education and Head Start,,,St. John's Well Child And Family Center - Dr. Louis C. Frayser Community Clinic,5701 S Hoover St,,Los Angeles,CA,"Monday through Friday, 8:00am to 5:00pm; Saturday, 7:30am to 3:30pm. ","FAX (323) 541-1401, Services for Children Service/Intake (323) 541-1400, Counseling for Children Service/Intake (323) 541-1616, Counseling for adults Service/Intake (323) 541-1400 Ext.1104, Scheduling line for all clinics Service/Intake (323) 541-1411",www.wellchild.org,,,70213,"The center provides counseling, dental services, health services for low-income people of all ages who live in the Los Angeles County area.",90037,http://egis3.lacounty.gov/lms/?p=70213,publish,33.99020334,-118.2872543,2015/03/11 11:23:20+00,,,6474593.11040455,1818939.5710589
6454075.94212145,1809135.84099452,62500,211,,Education,Early Childhood Education and Head Start,,,"City Of Inglewood Parks, Recreation And Community Services Department",1 W Manchester Blvd,Suite 500,Inglewood,CA,"Monday through Friday, 7:30am to 5:30pm; closed alternate Fridays. ","Cultural Classes Service/Intake (310) 412-8700, Park Maintenance Service/Intake (310) 412-5228, Tree Maintenance Service/Intake (310) 412-5438, Sports Programs Service/Intake (310) 412-5370, Administration Administrative (310) 412-8750, Senior Assistance ",www.cityofinglewood.org/depts/rec,,,70253,The department provides recreational programs at numerous city locations for people of all ages who live in Inglewood.,90301,http://egis3.lacounty.gov/lms/?p=70253,publish,33.96308425,-118.3548226,2015/03/11 12:35:27+00,,,6454075.94212139,1809135.84099448
6516172.99902944,1888161.46542327,62541,211,,Education,Early Childhood Education and Head Start,,,Community Development Institute - San Gabriel Valley Head Start - Scott Center,2034 Fair Oaks Ave,,Pasadena,CA,"Monday through Friday, 8:00am to 11:30am and 12:45pm to 4:15pm; part day programs ",Service/Intake (626) 398-0519,,,,70275,The agency provides early education Head Start services in the San Gabriel Valley area.,91103,http://egis3.lacounty.gov/lms/?p=70275,publish,34.180664,-118.1504307,2015/03/11 11:17:43+00,,,6516172.99902938,1888161.46542323
6472914.55667511,1844160.08229761,62550,211,,Education,Early Childhood Education and Head Start,,,Children's Institute Inc - Mid-Wilshire Office Building One,701 S New Hampshire Ave,,Los Angeles,CA,"Monday through Friday, 8:30am to 5:00pm. ",Service/Intake (213) 385-5100 Ext.1885,www.childrensinstitute.org,,,70278,"The agency provides child abuse services, child care, family support services, foster care services, mental health services, school readiness, substance abuse services and welfare-to-work support services for people of all ages and their families in Los Angeles County.",90005,http://egis3.lacounty.gov/lms/?p=70278,publish,34.05949209,-118.2930341,2015/03/11 11:25:26+00,,,6472914.55667505,1844160.08229756
6477217.64911878,1847721.56467594,62551,211,,Education,Early Childhood Education and Head Start,,,Children's Institute Inc - Vista Nueva Preschool,130 S Lafayette Park Pl,,Los Angeles,CA,"Monday through Friday, 8:30am to 5:00pm. ",Service/Intake (213) 385-5100 Ext.1885,www.childrensinstitute.org,,,70279,"The agency provides child abuse services, child care, family support services, foster care services, mental health services, school readiness, substance abuse services and welfare-to-work support services for people of all ages and their families in Los Angeles County.",90057,http://egis3.lacounty.gov/lms/?p=70279,publish,34.06931215,-118.2788598,2015/03/11 11:43:23+00,,,6477217.64911872,1847721.5646759
